0,"",""
1981,"Cidrerie de Savoie (Guillet-Agrial)","Novalaise, France"
1982,"Freigeist Bierkultur","Stolberg, Germany"
1983,"Rock Bottom Desert Ridge","Phoenix , Arizona USA"
1984,"Atlas Brew Works","Washington , Washington DC USA"
1985,"Cotswold","Bourton-on-the-Water, England"
1986,"Gasthaus & Gosebrauerei Bayerischer Bahnhof","Leipzig, Germany"
1987,"Sesma Brewing","Sesma, Spain"
1988,"Liberty Street Brewing Company","Plymouth , Michigan USA"
1989,"Beeston","Kings Lynn, England"
1990,"Ayr","Ayr, Scotland"
1991,"Xaver Brauerei","Vienna, Austria"
1992,"Danny Boy Beer Works","Indianapolis , Indiana USA"
1993,"Wynwood Brewing Company","Miami , Florida USA"
1994,"Gun Flint Tavern and Brewpub","Grand Marais , Minnesota USA"
1995,"Venom Brewing","Melbourne, Victoria, Australia"
1996,"Schilling Cider Company","Auburn , Washington USA"
1997,"Harmon Brewery & Restaurant","Tacoma , Washington USA"
1998,"House of Pendragon Brewing Company","Sanger , California USA"
1999,"Brauerei Ludwig Erl","Geiselhoering, Germany"
2000,"Brasseurs RJ","Montreal, Canada"
2001,"Solut Katowice","Katowice, Poland"
2002,"Hale�s Ales","Seattle , Washington USA"
2003,"New Albanian Brewing Company","New Albany , Indiana USA"
2004,"Big Hand (Wrexham)","Wrexham, Wales"
2005,"Chestnut Brew Works","Morgantown , West Virginia USA"
2006,"OysterHouse Brewing","Asheville , North Carolina USA"
2007,"De Struise Brouwers","Oostvleteren, Belgium"
2008,"Dronfield","Dronfield, England"
2009,"Ambachtelijke Bierbrouwerij Geilings","Ossendrecht, Netherlands"
2010,"Loomis Basin Brewing Company","Loomis , California USA"
2011,"L�Espace Public","Montreal, Canada"
2012,"The Perfect Crime","TBA , New York USA"
2013,"Frothy Beard Brewing Company","North Charleston , South Carolina USA"
2014,"Moon River Brewing Company","Savannah , Georgia USA"
2015,"B&T Brewery","Shefford, England"
2016,"Dewazakura Shuzo Co., Ltd.","Yamagata Prefecture, Japan"
2017,"Adnams","Southwold, England"
2018,"Occidental Brewing","Portland , Oregon USA"
2019,"The Academy of Fine Beers","El Monte , California USA"
2020,"Proof Brewing Company","Tallahassee , Florida USA"
2021,"Titanic Brewing Company (USA)","Coral Gables , Florida USA"
2022,"Hoggleys","Northampton, England"
2023,"M�ller Br�u","Baden, Switzerland"
2024,"Cidrerie Cryo","Mont-Saint-Hilaire, Canada"
2025,"Kaiser Br�u","Neuhaus an der Pegnitz, Germany"
2026,"Evil Genius Beer Company","West Grove , Pennsylvania USA"
2027,"Jem�s Beer Factory","Petach Tikva, Israel"
2028,"Lonerider Brewing Company","Raleigh , North Carolina USA"
2029,"Privatbrauerei Franz Steegm�ller","Rosenheim, Germany"
2030,"Hoptimists","Godalming, England"
2031,"Burg Bieren","Ermelo, Netherlands"
2032,"Goulburn Brewery","Goulburn,, Australia"
2033,"RiverWalk Brewing Company","Newburyport , Massachusetts USA"
2034,"Brouwerij de Stichtse Heren","Utrecht, Netherlands"
2035,"Little Fish Brewing Company","Athens , Ohio USA"
2036,"Summerskills","Plymouth, England"
2037,"Cerveza Arevaka","Burgo de Osma, Spain"
2038,"Liquid Mechanics Brewing Co.","Lafayette , Colorado USA"
2039,"Rock Bottom Chicago","Chicago , Illinois USA"
2040,"Brouwerij De Ryck","Herzele, Belgium"
2041,"Packinghouse Brewing Company","Riverside , California USA"
2042,"Wanke Br�u","Berlin, Germany"
2043,"Ibosim","Ibiza, Spain"
2044,"Brouemont","Bromont, Canada"
2045,"Omnipollo","Stockholm, Sweden"
2046,"John Thompson","Derby, England"
2047,"Pivovar Maz�k","Doln� Bojanovice, Czech Republic"
2048,"Pivovarna La�ko","La�ko, Slovenia"
2049,"Balder Brygg","Leikanger, Norway"
2050,"Harbor City Brewing Company","Port Washington , Wisconsin USA"
2051,"Zwei Brewing","Fort Collins , Colorado USA"
2052,"Toolbox Brewing Company","Vista , California USA"
2053,"John Harvard�s Brewhouse (Corporate Office)","Cambridge , Massachusetts USA"
2054,"Fr�res Papinot","les Acacias, Switzerland"
2055,"Yokohama Brewery","Yokohama-shi, Japan"
2056,"Thiriez","Esquelbecq, France"
2057,"Slaughter County Brewing Company","Port Orchard , Washington USA"
2058,"Valaisanne (Feldschl�sschen)","Sion, Switzerland"
2059,"Brauerei Strauss","Treuchtlingen-Wettelsheim, Germany"
2060,"The Benjamin Beer Company","Pleasant Prairie , Wisconsin USA"
2061,"The Brewers Art","Baltimore , Maryland USA"
2062,"Rocky Mountain Brewery","Colorado Springs , Colorado USA"
2063,"Keegan Ales","Kingston , New York USA"
2064,"Hi-Wheel Wine & Mead co.","Portland , Oregon USA"
2065,"Watch City Brewing Co.","Waltham , Massachusetts USA"
2066,"Birrificio Indipendente Elav","Comun Nuovo (BG), Italy"
2067,"Tamanohikari Sake Brewing Co., Ltd.","Fushimi, KYOTO Prefecture, Japan"
2068,"Ladyface Ale Companie","Agoura Hills , California USA"
2069,"Bayern Meister Bier","Fujinomiya-shi, Shizuoka-ken, Japan"
2070,"Kentish Pip","Canterbury, England"
2071,"Bang Brewing Company","St. Paul , Minnesota USA"
2072,"Bryggeriet Vestfyen","Assens, Denmark"
2073,"Minibrowar Kowal","Koszalin, Poland"
2074,"Highlander Brew Co.","South River, Canada"
2075,"South Australia Brewing (Lion Co.)","Thebarton, Australia"
2076,"Red Arrow Brewing","Duncan, Canada"
2077,"Common Cider Company","Drytown , California USA"
2078,"Redchurch","London, England"
2079,"Brouwerij de Blauwe Knoop","Mill, Netherlands"
2080,"Red Castle Brew","Heroldsberg, Germany"
2081,"Ootmarsummer Bierbrouwerij Heupink & Co","Ootmarsum, Netherlands"
2082,"Two Brothers Brewing Company","Warrenville , Illinois USA"
2083,"Westerham","Edenbridge, England"
2084,"Seville Ridge Brewery","Seville, VIC, Australia"
2085,"MiLa Brew","Helsinki, Finland"
2086,"Azienda Agricola Altùris (Birra Gjulia - Birra Toz)","Cividale Del Friuli (Udine), Italy"
2087,"Harsens Island Brewery","Marysville , Michigan USA"
2088,"Budge Brothers Brewery","Spokane , Washington USA"
2089,"Jack Pine Brewery","Baxter , Minnesota USA"
2090,"Santpoorts Bier","Santpoort, Netherlands"
2091,"Pigeon River Brewing Company","Marion , Wisconsin USA"
2092,"Abandoned Building Brewery","Easthampton , Massachusetts USA"
2093,"Rabbit Hole Brewing","Justin , Texas USA"
2094,"Round Guys Brewing Co.","Lansdale , Pennsylvania USA"
2095,"Twisted Trunk Brewery","Palm Beach Gardens , Florida USA"
2096,"Brauerei Georg D�rr - Michelst�dter Bier","Michelstadt, Germany"
2097,"Red Cat Brewing","Winchester, England"
2098,"Modernist Brewery","Stockholm, Sweden"
2099,"Moorcock","Sedburgh, England"
2100,"Black Creek Historic Brewery","Toronto, Canada"
2101,"DC Brau Brewing Company","Washington DC , Washington DC USA"
2102,"Dunedin Brewery","Dunedin , Florida USA"
2103,"Wormser Hagenbr�u Gasthaus Brauerei","Worms, Germany"
2104,"Vins Arista (Industries Lassonde Inc.)","Rougemont, Canada"
2105,"Park Brewery","Kingston-upon-Thames, England"
2106,"Hijos de Rivera","A Coru�a, Spain"
2107,"Egan & Sons","Montclair , New Jersey USA"
2108,"Polczyn-Zdroj / Browar Fuhrmann","Polczyn-Zdroj, Poland"
2109,"Spreew�lder Privatbrauerei 1788","Schlepzig, Germany"
2110,"Duelund Bryglade","Kjellerup, Denmark"
2111,"Intermiel Inc.","Mirabel, Canada"
2112,"Phoenix Brewery","Ballarat, Australia"
2113,"Familienbrauerei Bauh�fer","Renchen-Ulm, Germany"
2114,"Sentinel Peak Brewing Company","Tucson , Arizona USA"
2115,"Cerveceria La Constancia (SABMiller)","San Salvador, El Salvador"
2116,"Citizen Beer","Western Cape: Cape Town, South Africa"
2117,"Allg�uer Brauhaus (Oetker Group)","Kempten, Germany"
2118,"New Paradigm Brewing","Elkhart , Indiana USA"
2119,"Tron Brewery","Belgrade, Serbia"
2120,"Gueuzerie Tilquin","Rebecq-Rognon, Belgium"
2121,"Bralima (Heineken)","Kinshasa, Dem Rep of Congo"
2122,"Brandy�s Braugarage","Wallersdorf, Germany"
2123,"Brasserie du Chauve","Fribourg, Switzerland"
2124,"Brewing K�ltur","H�l�, Sweden"
2125,"Northern Ales","Kettle Falls , Washington USA"
2126,"Traverse Brewing","Williamsburg , Michigan USA"
2127,"Brickside Brewery","Copper Harbor , Michigan USA"
2128,"Knuth Brewing Company","Ripon , Wisconsin USA"
2129,"Sam Bond�s Brewing Company","Eugene , Oregon USA"
2130,"�lsnedkeren","K�benhavn, Denmark"
2131,"Le Malbord","Ste-Anne-des-Monts, Canada"
2132,"Krenkerup Bryggeri","Saksk�bing, Denmark"
2133,"Paulaner Brauhaus Shanghai","Shanghai, China"
2134,"Big Axe Brewing Company","Nisswa , Minnesota USA"
2135,"Montgomery Brewing Company (MN)","Montgomery , Minnesota USA"
2136,"Dead Armadillo Craft Brewing","Tulsa , Oklahoma USA"
2137,"LOC Brewery","Tilburg, Netherlands"
2138,"Takara Sake USA","Berkeley , California USA"
2139,"Bochkarev Brewery (Heineken)","St. Petersburg, Russia"
2140,"Vis Beer","Cardano al Campo, Italy"
2141,"CORPO Sp. z o.o. S.K.A.","Ł�dź, Poland"
2142,"Bomb Beer Company","New York , New York USA"
2143,"The Great New London Brewing Company","New London , Connecticut USA"
2144,"Tugboat Brewing Co.","Portland , Oregon USA"
2145,"Boelens","Belsele, Belgium"
2146,"Yorkholo Brewing Company","Mansfield , Pennsylvania USA"
2147,"Coppersmith�s Brewery","V�ster�s, Sweden"
2148,"Cerveceros Krut, S.L.","Valldoreix (Barcelona), Spain"
2149,"Sleepy Dog Saloon & Brewery","Tempe , Arizona USA"
2150,"Oakland Brewing Company","Oakland , California USA"
2151,"Microbrasserie Le Corsaire","L�vis, Canada"
2152,"Pope�s Yard","Watford, England"
2153,"Keswick","Keswick, England"
2154,"Mac and Jack�s Brewing Company","Redmond , Washington USA"
2155,"Merchant Brewing","Sydney, Australia"
2156,"Bare Hands Brewery","Granger , Indiana USA"
2157,"Speights Brewery (Lion Breweries - NZ)","Dunedin, New Zealand"
2158,"Joli Rouge","Canals, France"
2159,"Ozeki Co. (Japan)","Nishinomiya, HYOGO Prefecture, Japan"
2160,"Isar Br�u","Pullach-Gro�hesselohe, Oberbayern, Germany"
2161,"Nelson Brewing Company (Canada)","Nelson, Canada"
2162,"Moniack Castle Mead","Inverness, Scotland"
2163,"LogJam Microbrewery","Unity , Wisconsin USA"
2164,"Celebration Drinks Ltd.","West Thurrock, England"
2165,"Dansk Mj�d","Billund, Denmark"
2166,"Southpaw BBQ and Southern Cooking","San Francisco , California USA"
2167,"Cotswold Cider","Swindon, England"
2168,"Crescent City Brewery","New Orleans , Louisiana USA"
2169,"Kr�lovsk� pivovar Kru�ovice (Heineken)","Krusovice, Czech Republic"
2170,"Brutopia","Montreal, Canada"
2171,"Strange Land Brewery","West Lake Hills , Texas USA"
2172,"Walking Man Brewing","Stevenson , Washington USA"
2173,"Humalove Brewing","Helsinki, Finland"
2174,"Brauerei Stolz","Isny im Allg�u, Germany"
2175,"BeerShop.hr","Zagreb, Croatia"
2176,"Dixie Brewing Co.","New Orleans , Louisiana USA"
2177,"Porterhouse","Dublin, Ireland"
2178,"Scheldebrouwerij","Meer (Hoogstraten), Belgium"
2179,"Longdog","Basingstoke, England"
2180,"Imkerei Schemel","Bickenbach, Germany"
2181,"One Well Brewing","Kalamazoo , Michigan USA"
2182,"Zaklady Piwowarskie Glubczyce","Głubczyce, Poland"
2183,"Holy Brew Brewing Company","Leesburg , Virginia USA"
2184,"Tradesman Brewing Company","Charleston , South Carolina USA"
2185,"La Jolla Brewing Company","La Jolla , California USA"
2186,"Brouwerij Omer Vander Ghinste","Bellegem, Belgium"
2187,"Brauerei Pinkus M�ller","M�nster, Germany"
2188,"Solera Brewery","Parkdale , Oregon USA"
2189,"Pike Brewing Company","Seattle , Washington USA"
2190,"Martin Sp. z o.o. Sp. k.","Zawiercie, Poland"
2191,"Brauerei Hauf Dinkelsb�hl","Dinkelsb�hl, Germany"
2192,"Williams Brothers Cider","Caerphilly, Wales"
2193,"Barley Johns Brew Pub","New Brighton , Minnesota USA"
2194,"Coast Range Brewing Co.","Gilroy , California USA"
2195,"Brother Ass Brewing","Vancouver , Washington USA"
2196,"Enegren Brewing Company","Moorpark , California USA"
2197,"Browar Slaski 1209","Lw�wek Slaski, Poland"
2198,"L�Olmaia","Sant�Albino - Montepulciano, Siena, Italy"
2199,"Four Quarters Brewing Company","Winooski , Vermont USA"
2200,"Brewery Becker","Brighton , Michigan USA"
2201,"�ng� Kvartersbryggeri","Kalmar, Sweden"
2202,"Privatbrauerei Reh","Lohndorf, Germany"
2203,"Apfelweinwirtschaft Dauth-Schneider","Frankfurt, Germany"
2204,"Red Island Brewing Co.","Melbourne, Australia"
2205,"Rzemieślniczy Browar Twigg","Krak�w, Poland"
2206,"Abigale","Ashford, England"
2207,"Red Ox Brewing","Tigard , Oregon USA"
2208,"Four Sons Brewing and Restaurant","Titusville , Pennsylvania USA"
2209,"Bentley Brewing Co. / Dark Horse Tavern","Southbridge , Massachusetts USA"
2210,"Tapstone Brewing Company","Chard, England"
2211,"Yachats Brewing, LLC","Yachats , Oregon USA"
2212,"Stari S�rfőzde","Tapolca, Hungary"
2213,"Dragon Orchard","Ledbury, England"
2214,"Little Red Rooster / Pookhill Cider","Lewes, England"
2215,"Old Mill","Goole, England"
2216,"Elk Creek Cafe and Aleworks","Millheim , Pennsylvania USA"
2217,"Leinenkugel Brewing Company (Tenth & Blake Beer Co.)","Chippewa Falls , Wisconsin USA"
2218,"Jessenhofke","Kuringen-Hasselt, Belgium"
2219,"Vierling Restaurant & Marquette Harbor Brewery","Marquette , Michigan USA"
2220,"Brouwerij De Pomp","Amsterdam, Netherlands"
2221,"Funkwerks","Fort Collins , Colorado USA"
2222,"Bad Seed Brewing","K�benhavn, Denmark"
2223,"Leaky Roof Meadery","Buffalo , Missouri USA"
2224,"Brew Revolt","Mavčiče, Slovenia"
2225,"�vyturys (Carlsberg)","Klaipeda, Lithuania"
2226,"Al-Chark Brewery","Aleppo, Syria"
2227,"Geaux Brewing","Bellevue , Washington USA"
2228,"Brouwerij De Ranke","Dottignies, Belgium"
2229,"Lexington Brewing Company & Wine House","Lexington , Michigan USA"
2230,"Backus y Johnston (SABMiller)","Lima, Peru"
2231,"Piney River Brewing Company","Bucyrus , Missouri USA"
2232,"Railway City Brewing Company","St. Thomas, Canada"
2233,"Santamar�a Cerveza Artesanal","Atlixco, Puebla, Mexico"
2234,"Gordon Biersch Brewing Company","San Jose , California USA"
2235,"d�Oude Maalderij","Koolskamp, Belgium"
2236,"Bartlett Hall","San Francisco , California USA"
2237,"Screamin� Hill Brewery","Cream Ridge , New Jersey USA"
2238,"Kirkland Signature / Costco Wholesale Corporation","Issaquah , Washington USA"
2239,"Right Proper Brewing Company","Washington , Washington DC USA"
2240,"Svalbard Bryggeri","Longyearbyen, Norway"
2241,"Xtreme Ales","Peterborough, England"
2242,"Birrificio del Canavese","Montalto Dora, Italy"
2243,"Cheeky Monkey Brewery","Margaret River, Australia"
2244,"Pipes","Cardiff, Wales"
2245,"Bay City Brewing","San Diego , California USA"
2246,"Corner Pub Brewery & Bakery","Reedsburg , Wisconsin USA"
2247,"Three Floyds Brewing Company","Munster , Indiana USA"
2248,"Trossachs (Traditional Scottish Ales)","Kilmahog, Scotland"
2249,"Logboat Brewing Co.","Columbia , Missouri USA"
2250,"Brand Bierbrouwerij (Heineken)","Wijlre, Netherlands"
2251,"Le Paradis","Blainville sur l�Eau, France"
2252,"Kross Microbrew Beers","Curacav�, Chile"
2253,"Inglorious Brew Stars","Deurne (Antwerp), Belgium"
2254,"Paine Mountain Brewing Company","Northfield , Vermont USA"
2255,"Kohlschnait","Bruck an der Glocknerstra�e, Austria"
2256,"Napex Brewery","Port Klang, Selangor, Malaysia"
2257,"Brauerei Winkler Amberg","Amberg, Germany"
2258,"Fate Brewing Company (CO)","Boulder , Colorado USA"
2259,"Permon","Sokolov, Czech Republic"
2260,"Hobbybrouwerij de Hopjutters",", Belgium"
2261,"Longdrop Cider Company","Eagle , Idaho USA"
2262,"Messinian Microbrewery","Messene, Greece"
2263,"Mexitaly","York , Pennsylvania USA"
2264,"La Cabra Azul","Comares, M�laga, Spain"
2265,"Brouwerij Anders","Halen, Belgium"
2266,"Bitter Creek Brewing Company","Rock Springs , Wyoming USA"
2267,"Lickinghole Creek Craft Brewery","Goochland , Virginia USA"
2268,"Browar Setka","Poznań, Poland"
2269,"Tyskie Brewery (Kompania Piwowarska - SABMiller)","Tychy, Poland"
2270,"Gr�flich zu Stolbergsche Brauerei Westheim","Marsberg-Westheim, Germany"
2271,"Peelander Bieren","Kerkwerve, Netherlands"
2272,"Broadway Pub","Shawinigan, Canada"
2273,"Brau Brothers Brewing Company","Marshall , Minnesota USA"
2274,"Kochi Ait Pruulikoda","Tallinn, Estonia"
2275,"Cervezas Califa","C�rdoba, Spain"
2276,"Mont des Cats","Godewaersvelde, France"
2277,"�lvisholt Bruggh�s","Selfoss, Iceland"
2278,"Lengthwise Brewery","Bakersfield , California USA"
2279,"Red Bay Brewery","West Cleveland, Qld, Australia"
2280,"The Barn Brewery","San Diego , California USA"
2281,"Puuro","Venlo - Blerick, Netherlands"
2282,"DAVO Bieren","Deventer, Netherlands"
2283,"Hofbrauhaus Wolters","Braunschweig, Germany"
2284,"Sahtipaja","S�tila, Sweden"
2285,"Olde Burnside Brewing Co.","East Hartford , Connecticut USA"
2286,"Flat Rock Brew Cafe","Naremburn, NSW, Australia"
2287,"Atomic Ale Brewpub (US)","Richland , Washington USA"
2288,"Brauerei Kanone","Schnaittach, Germany"
2289,"Leelanau Brewing Company","Lake Leelanau , Michigan USA"
2290,"Dockside Brewing Co.","Vancouver, Canada"
2291,"Stockholm (Sthlm) Brewing Co.","Stockholm, Sweden"
2292,"Cold Water Brewery & Grill","South Lake Tahoe , California USA"
2293,"Kronen-Brauerei und Malzfabrik Paul Eble Laupheim","Laupheim, Germany"
2294,"Lake Superior Brewing Company","Duluth , Minnesota USA"
2295,"Bohemian Brewery & Grill","Midvale , Utah USA"
2296,"Oland Brewery (AB-InBev)","Halifax, Canada"
2297,"Rhinelander Brewing Company LLC","Rhinelander , Wisconsin USA"
2298,"Endless Brewing","Montrose , Pennsylvania USA"
2299,"Brasseurs du Saguenay - La Tour � Bi�res","Saguenay, Canada"
2300,"Burton Bridge","Burton-on-Trent, England"
2301,"Malt & Hops","Freiburg, Germany"
2302,"Hida Takayama Beer","Takayama-shi, Gifu-ken, Japan"
2303,"Privatbrauerei Lauterbach L. Ehnle","Lauterbach, Germany"
2304,"Steffans Aldergrove Brewery","Marysville , Washington USA"
2305,"Bryggeriet Skands","Br�ndby, Denmark"
2306,"Brasserie de Bertinchamps","Gembloux, Belgium"
2307,"Vejle Bryghus","Vejle, Denmark"
2308,"Weatheroak","Studley, England"
2309,"Stavanger Brygghus","Stavanger, Norway"
2310,"Nordkystens Bryghus","Hundested, Denmark"
2311,"Corsa Beer","Vancouver, Canada"
2312,"Baron Brewing & Lunar Brewing","Seattle , Washington USA"
2313,"Gilligans Brewing Company","Seattle , Washington USA"
2314,"Naparbier","Noain, Spain"
2315,"Birra Bellazzi","Bologna, Italy"
2316,"Brouwerij Liefde","Geldrop, Netherlands"
2317,"Birrificio Geco","Cornaredo (MI), Italy"
2318,"Three B�s","Darwen, England"
2319,"Texcoco Mystic Ales","Texcoco, Mexico, Mexico"
2320,"SPAR UK","Harrow, England"
2321,"Ets Guillet Fr�res SA - Cidrerie Kerisac (Agrial)","Guenrou�t, France"
2322,"Titanic (UK)","Stoke-on-Trent, England"
2323,"Cerveceria Artesanal El Bolson","El Bolson, Argentina"
2324,"Dominion City Brewing Co.","Ottawa, Canada"
2325,"Big Bear Mountain Brewery","Big Bear Lake , California USA"
2326,"Brasserie de V�zelay","Saint-P�re-sous-V�zelay, France"
2327,"Bi�res De Neuch","Les Geneveys-sur-Coffrane, Switzerland"
2328,"Eagle Heights Brewery","Eagle Heights, Qld, Australia"
2329,"Tipping Point Tavern","Waynesville , North Carolina USA"
2330,"Gara","Los Llanos de Aridane, Spain"
2331,"Mohawk Brewing Company","T�by, Sweden"
2332,"Rockfish Grill & Anacortes Brewery","Anacortes , Washington USA"
2333,"Champps Brew Inc.","Montreal, Canada"
2334,"Craddock�s","Stourbridge, England"
2335,"Liverpool Craft Beer","Liverpool, England"
2336,"Landgoed �t Vierendeel","Vrouwenpolder, Netherlands"
2337,"Dobriak","Khmelnytskyi, Ukraine"
2338,"Rockyard Brewing Company","Castle Rock , Colorado USA"
